,storeNumber,city,totalSales15,averageSale15,countyNumber,averagePrice(L),zipCode,totalVolSold(L)15,averageVolSold(L)15,averageMargin15,predictor,Q1AverageSales15,TotalSales16toDate,AverageSale16toDate,Q1TotalSales16,Q1AverageSale16
1179,5009.0,CORALVILLE,4052.89,101.32225,52.0,31.444,52241,159.0,3.975,7.629,796.69,113.812857143,748.34,93.5425,748.34,93.5425
1180,5010.0,SAC CITY,7581.09,59.6936220472,81.0,13.1458230221,50583,743.55,5.85472440945,4.05645669291,1522.5,63.4375,1570.59,56.0925,1570.59,56.0925
1181,5011.0,WILLIAMSBURG,4606.07,76.7678333333,48.0,20.5308412698,52361,285.56,4.75933333333,4.619,1072.35,134.04375,902.55,82.05,902.55,82.05
1182,5012.0,PERRY,3768.17,49.5811842105,8.0,22.1751754386,50220,302.14,3.97552631579,5.12592105263,1448.91,55.7273076923,1093.07,43.7228,1093.07,43.7228
1183,5013.0,BETTENDORF,8765.72,84.2857692308,82.0,14.898040293,52722,728.75,7.00721153846,3.88192307692,2826.17,80.7477142857,2930.06,94.5180645161,2930.06,94.5180645161
1184,5014.0,IOWA CITY,5370.07,99.4457407407,52.0,32.3819753086,52240,199.49,3.69425925926,7.76462962963,808.31,115.472857143,2242.27,93.4279166667,2242.27,93.4279166667
1185,5017.0,LANSING,8060.58,68.31,3.0,13.944842615,52151,748.85,6.34618644068,4.13737288136,1257.2,66.1684210526,2416.04,73.2133333333,2416.04,73.2133333333
1186,5018.0,DAVENPORT,19538.85,100.715721649,82.0,21.0292734413,52802,1201.66,6.19412371134,3.69324742268,5013.51,94.5945283019,6206.88,100.110967742,6206.88,100.110967742
1188,5020.0,STANWOOD,472.08,118.02,16.0,12.165,52337,42.6,10.65,1.515,148.8,74.4,1615.68,323.136,1615.68,323.136
1189,5021.0,OKOBOJI,2799.69,93.323,30.0,20.3145079365,51355,161.87,5.39566666667,4.50733333333,11.21,11.21,944.98,94.498,944.98,94.498
1190,5022.0,WEST DES MOINES,6545.47,76.1101162791,77.0,17.8097231451,50265,428.03,4.97709302326,4.06441860465,1184.83,78.9886666667,1467.77,81.5427777778,1467.77,81.5427777778
1191,5023.0,CEDAR RAPIDS,1525.44,117.341538462,57.0,14.8184615385,52404,114.9,8.83846153846,1.54076923077,179.88,179.88,732.96,183.24,732.96,183.24
1192,5024.0,CEDAR RAPIDS,1473.48,98.232,57.0,12.7622222222,52404,124.5,8.3,1.48866666667,252.48,84.16,412.56,137.52,412.56,137.52
1193,5025.0,CEDAR RAPIDS,2051.52,113.973333333,57.0,14.04,52403,157.5,8.75,1.66722222222,397.68,99.42,477.12,95.424,477.12,95.424
1195,5027.0,SIOUX CITY,11906.43,212.614821429,97.0,30.1691751701,51101,544.5,9.72321428571,9.41339285714,1718.87,214.85875,4128.76,196.607619048,4128.76,196.607619048
1196,5028.0,STORM LAKE,9854.93,161.556229508,11.0,22.5675117096,50588,572.4,9.38360655738,4.51557377049,1994.04,199.404,2136.23,101.725238095,2136.23,101.725238095
1197,5029.0,DAVENPORT,30094.57,139.326712963,82.0,22.8711177249,52806,1603.14,7.42194444444,5.10037037037,6166.71,140.1525,6417.21,118.837222222,6417.21,118.837222222
1199,5031.0,RAYMOND,6025.64,50.6356302521,7.0,19.6442897159,50667,376.57,3.16445378151,4.75504201681,1060.21,55.8005263158,1372.56,54.9024,1372.56,54.9024
1202,5034.0,MASON CITY,19995.27,113.609488636,17.0,17.2256277056,50401,1298.87,7.37994318182,4.09392045455,3923.51,91.2444186047,4670.17,97.2952083333,4670.17,97.2952083333
1203,5035.0,COUNCIL BLUFFS,1016.58,112.953333333,78.0,20.8325925926,51503,50.55,5.61666666667,3.63666666667,162.0,162.0,542.76,135.69,542.76,135.69
1205,5037.0,JEFFERSON,7412.71,57.0208461538,37.0,19.8960201465,50129,479.17,3.68592307692,6.14623076923,2293.74,67.4629411765,1821.99,52.0568571429,1821.99,52.0568571429
1207,5039.0,SOLON,3498.42,134.554615385,52.0,14.8424542125,52333,286.5,11.0192307692,4.19269230769,1505.16,188.145,896.28,128.04,896.28,128.04
1208,5040.0,WILTON,2133.84,112.307368421,70.0,16.2270175439,52778,140.24,7.38105263158,3.36473684211,591.84,98.64,657.3,109.55,657.3,109.55
1209,5041.0,MONTEZUMA,2232.62,93.0258333333,79.0,17.2084920635,50171,169.5,7.0625,4.3175,229.44,114.72,1890.24,189.024,1890.24,189.024
1210,5042.0,DUBUQUE,10852.72,117.964347826,31.0,22.0867805383,52001,570.55,6.20163043478,4.045,1823.18,82.8718181818,3208.76,168.882105263,3208.76,168.882105263
1211,5043.0,WATERLOO,14515.63,100.107793103,7.0,17.1900246305,50702,1007.72,6.94979310345,2.97586206897,3173.26,93.3311764706,2936.58,88.9872727273,2936.58,88.9872727273
1212,5044.0,CRESCENT,2109.99,95.9086363636,78.0,18.9910822511,51526,144.14,6.55181818182,4.11318181818,682.08,97.44,764.02,191.005,764.02,191.005
1213,5045.0,SIOUX CITY,6600.6,104.771428571,97.0,15.9999017385,51103,487.5,7.7380952381,3.79571428571,1925.02,80.2091666667,1945.9,92.6619047619,1945.9,92.6619047619
1214,5046.0,KEOKUK,1915.08,147.313846154,56.0,16.2666666667,52632,126.0,9.69230769231,3.50230769231,769.08,153.816,1173.36,117.336,1173.36,117.336
1215,5047.0,CEDAR RAPIDS,795.06,132.51,57.0,26.1126984127,52402,36.0,6.0,7.94666666667,221.28,110.64,99.18,99.18,99.18,99.18
1216,5048.0,ROLFE,1566.34,78.317,76.0,15.8117142857,50581,129.25,6.4625,4.763,335.48,83.87,1206.52,86.18,1206.52,86.18
1217,5050.0,CARLISLE,23639.01,195.363719008,91.0,15.8691892956,50047,2137.0,17.6611570248,4.69537190083,7048.32,293.68,2822.06,74.2647368421,2822.06,74.2647368421
1218,5051.0,DES MOINES,5602.57,57.7584536082,77.0,22.8663132057,50309,301.04,3.10350515464,4.59257731959,1896.36,72.9369230769,1519.15,56.2648148148,1519.15,56.2648148148
1219,5052.0,GREENFIELD,2310.3,121.594736842,1.0,15.6036591479,50849,170.85,8.99210526316,3.47315789474,594.18,84.8828571429,404.46,67.41,404.46,67.41
1221,5054.0,MANCHESTER,41078.22,129.176792453,28.0,17.5182060497,52087,2966.0,9.32704402516,5.12836477987,10543.16,162.202461538,11029.8,143.244155844,11029.8,143.244155844
1222,5055.0,LATIMER,1033.02,147.574285714,35.0,9.47401360544,50452,114.0,16.2857142857,4.91,95.94,95.94,347.4,173.7,347.4,173.7
1224,5057.0,DES MOINES,4258.48,73.4220689655,77.0,17.9700328407,50317,274.47,4.73224137931,4.19120689655,741.57,67.4154545455,1295.7,61.7,1295.7,61.7
1225,5058.0,Urbandale,3187.54,109.915172414,77.0,17.358456486,50323,200.85,6.92586206897,4.82448275862,695.67,173.9175,971.38,107.931111111,971.38,107.931111111
1226,5059.0,HUMESTON,2418.45,100.76875,93.0,15.0390079365,50123,227.57,9.48208333333,3.0475,519.24,103.848,246.75,41.125,246.75,41.125
1227,5060.0,IOWA CITY,7500.54,89.2921428571,52.0,17.0797278912,52240,542.1,6.45357142857,4.13095238095,1298.38,108.198333333,1701.02,81.000952381,1701.02,81.000952381
1228,5061.0,CEDAR RAPIDS,2882.76,144.138,57.0,18.5544285714,52404,197.1,9.855,3.7935,580.44,145.11,377.52,125.84,377.52,125.84
1229,5062.0,MONTROSE,1610.61,94.7417647059,56.0,15.895070028,52639,110.4,6.49411764706,3.07529411765,291.78,97.26,646.79,80.84875,646.79,80.84875
1230,5063.0,WATERLOO,25038.56,198.718730159,7.0,20.2898110355,50703,1384.34,10.9868253968,3.23944444444,4562.35,157.322413793,3635.96,139.844615385,3635.96,139.844615385
1231,5064.0,FAIRFAX,3293.81,109.793666667,57.0,14.9723809524,52228,254.25,8.475,3.24166666667,274.26,68.565,705.84,117.64,705.84,117.64
1232,5065.0,SIOUX CITY,2728.39,37.8943055556,97.0,19.0028703704,51106,172.67,2.39819444444,3.68902777778,787.86,43.77,576.17,28.8085,576.17,28.8085
1233,5066.0,DUBUQUE,6365.22,219.490344828,31.0,18.7007553366,52003,388.5,13.3965517241,6.21896551724,2928.84,209.202857143,214.56,214.56,214.56,214.56
1234,5067.0,STORM LAKE,8554.3,91.0031914894,11.0,29.331602077,50588,450.11,4.78840425532,7.26968085106,1057.88,117.542222222,2013.8,100.69,2013.8,100.69
1235,5068.0,ARNOLDS PARK,21599.25,71.2846534653,30.0,17.6929828697,51331,1490.19,4.91811881188,4.90128712871,5653.31,86.974,4450.02,76.7244827586,4450.02,76.7244827586
1236,5069.0,LAKE MILLS,3350.21,139.592083333,95.0,15.8553174603,50450,308.62,12.8591666667,3.57291666667,1019.13,113.236666667,555.18,138.795,555.18,138.795
1237,5070.0,WILTON,6691.12,29.4762995595,70.0,14.0563624921,52778,635.19,2.7981938326,3.88295154185,2259.37,32.2767142857,1999.78,32.254516129,1999.78,32.254516129
1238,5071.0,DURANT,7149.19,36.6625128205,16.0,14.811985348,52747,615.77,3.15779487179,4.23753846154,1564.15,35.5488636364,1719.36,33.0646153846,1719.36,33.0646153846
1239,5072.0,MOUNT PLEASANT,2676.94,127.473333333,44.0,18.0047165533,52641,216.0,10.2857142857,4.23238095238,393.72,131.24,1588.56,144.414545455,1588.56,144.414545455
1240,5073.0,CEDAR RAPIDS,7409.64,172.317209302,57.0,16.0227464009,52404,497.7,11.5744186047,4.40023255814,1332.36,166.545,1816.44,165.130909091,1816.44,165.130909091
1242,5075.0,NEW SHARON,1656.08,87.1621052632,62.0,17.0636842105,50207,111.75,5.88157894737,4.77947368421,711.86,79.0955555556,1244.88,138.32,1244.88,138.32
1243,5076.0,SIOUX CITY,1631.04,77.6685714286,97.0,22.9003174603,51106,79.55,3.7880952381,3.99523809524,875.05,109.38125,951.05,118.88125,951.05,118.88125
1244,5077.0,COUNCIL BLUFFS,25290.6,160.067088608,78.0,14.4980018083,51501,1861.5,11.7816455696,4.90594936709,6004.26,207.043448276,9402.12,151.647096774,9402.12,151.647096774
1245,5078.0,COUNCIL BLUFFS,1104.11,61.3394444444,78.0,20.8381481481,51501,62.46,3.47,3.69388888889,594.51,66.0566666667,81.4,40.7,81.4,40.7
1246,5079.0,DENISON,1710.09,90.0047368421,24.0,16.0953634085,51442,109.64,5.77052631579,3.53421052632,185.85,61.95,200.46,100.23,200.46,100.23
1247,5080.0,SPENCER,23506.93,131.323631285,21.0,16.4257488694,51301,2314.28,12.9289385475,4.70994413408,5659.02,120.404680851,5726.56,106.047407407,5726.56,106.047407407
1248,5081.0,ATLANTIC,3024.42,112.015555556,15.0,13.4029982363,50022,263.84,9.77185185185,3.03074074074,564.9,70.6125,881.73,97.97,881.73,97.97
1249,5082.0,ATLANTIC,1091.43,90.9525,15.0,14.8007142857,50022,79.19,6.59916666667,3.38666666667,362.79,60.465,64.8,64.8,64.8,64.8
1250,5083.0,SIOUX CITY,2564.4,106.85,97.0,19.1577380952,51104,162.45,6.76875,3.76,74.4,74.4,672.22,74.6911111111,672.22,74.6911111111
1253,5086.0,SIOUX CITY,6410.35,123.275961538,97.0,16.2319413919,51106,452.15,8.69519230769,3.28230769231,810.6,101.325,1873.83,117.114375,1873.83,117.114375
1255,5088.0,HOSPERS,2015.45,95.9738095238,84.0,16.9139229025,51238,161.14,7.67333333333,3.56714285714,479.16,119.79,430.35,71.725,430.35,71.725
1256,5089.0,MISSOURI VALLEY,3198.24,35.536,43.0,18.9780714286,51555,216.82,2.40911111111,3.43888888889,884.03,26.7887878788,880.27,35.2108,880.27,35.2108
1257,5090.0,MUSCATINE,3827.79,103.453783784,70.0,19.7596396396,52761,226.69,6.12675675676,3.96216216216,2193.89,109.6945,978.38,69.8842857143,978.38,69.8842857143
1258,5091.0,MUSCATINE,2068.66,38.3085185185,70.0,18.5421516755,52761,159.42,2.95222222222,3.46018518519,523.82,47.62,833.09,37.8677272727,833.09,37.8677272727
1259,5092.0,WEST DES MOINES,5816.74,83.0962857143,77.0,19.9654965986,50265,328.09,4.687,4.16057142857,1815.54,139.656923077,988.56,61.785,988.56,61.785
1261,5094.0,CEDAR RAPIDS,1384.32,86.52,57.0,13.9439880952,52401,139.72,8.7325,2.888125,511.86,85.31,482.82,160.94,482.82,160.94
1263,5096.0,NORTH LIBERTY,6711.18,113.748813559,52.0,17.2511702986,52317,437.5,7.41525423729,5.6293220339,2040.42,85.0175,1087.62,135.9525,1087.62,135.9525
1264,5097.0,CEDAR RAPIDS,8452.3,130.035384615,57.0,15.7311721612,52402,597.75,9.19615384615,4.66230769231,3160.02,126.4008,1665.66,128.127692308,1665.66,128.127692308
1265,5098.0,DES MOINES,9819.41,94.4174038462,77.0,20.8337454212,50311,556.4,5.35,3.91548076923,1360.74,61.8518181818,2907.37,96.9123333333,2907.37,96.9123333333
1266,5099.0,ANKENY,2953.83,89.51,77.0,17.718037518,50023,179.06,5.42606060606,4.07454545455,1250.49,78.155625,171.93,42.9825,171.93,42.9825
1267,5100.0,DAVENPORT,11772.55,140.149404762,82.0,18.7415079365,52802,740.77,8.81869047619,2.74916666667,2180.76,155.768571429,3322.68,184.593333333,3322.68,184.593333333
1268,5101.0,WATERLOO,10142.1,99.4323529412,7.0,18.5321008403,50701,651.36,6.38588235294,4.07431372549,1701.47,141.789166667,2994.37,90.7384848485,2994.37,90.7384848485
1269,5102.0,MOUNT VERNON,184582.16,279.246838124,57.0,20.8535811541,52314,12158.2,18.3936459909,6.27468986384,27695.76,208.238796992,52073.64,271.216875,52073.64,271.216875
1270,5103.0,MUSCATINE,1004.17,32.3925806452,70.0,19.3159139785,52761,60.14,1.94,4.82258064516,42.76,42.76,733.19,91.64875,733.19,91.64875
1271,5104.0,ARNOLD'S PARK,10013.69,44.1131718062,30.0,20.519700021,51331,557.77,2.45713656388,5.92127753304,1555.83,31.7516326531,317.33,21.1553333333,317.33,21.1553333333
1272,5105.0,NORTH LIBERTY,48834.45,129.878856383,52.0,19.8532260005,52317,3122.81,8.30534574468,5.79050531915,2708.56,79.6635294118,14971.97,148.237326733,14971.97,148.237326733
1273,5106.0,DEWITT,24079.12,183.810076336,23.0,15.0797128317,52742,1698.32,12.9642748092,4.71908396947,2691.84,192.274285714,9190.76,199.799130435,9190.76,199.799130435
1275,5108.0,BETTENDORF,6700.34,72.8297826087,82.0,17.2983126294,52722,523.91,5.69467391304,3.8575,999.95,71.425,2147.11,58.03,2147.11,58.03
1279,5112.0,Inwood,4219.35,156.272222222,60.0,18.9771781305,51240,257.0,9.51851851852,5.92666666667,803.56,200.89,1002.24,250.56,1002.24,250.56
