schoolID,sysID,schoolName,sysName,county,street,city,state,zip,locClass,chrtr,titleI,stdTchRatio,freeLnch,reducedLnch
4056,669,SARDIS ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,2805 SARDIS RD,GAINESVILLE,GA,30506,22,No,No,16.4,343,62
182,634,SATILLA ELEMENTARY SCHOOL,COFFEE COUNTY,COFFEE COUNTY,5325 OLD AXSON RD,DOUGLAS,GA,31535,41,No,Yes,16.8,538,49
198,663,SATILLA MARSH ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,360 S PORT PKWY,BRUNSWICK,GA,31523,23,No,Yes,18.1,299,76
499,625,SAVANNAH ARTS ACADEMY,CHATHAM COUNTY,CHATHAM COUNTY,500 WASHINGTON AVE,SAVANNAH,GA,31405,12,No,No,14.9,66,19
128,625,SAVANNAH CLASSICAL ACADEMY CHARTER SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,705 E ANDERSON ST,SAVANNAH,GA,31401,12,Yes,Yes,15.4,185,23
2998,891,SAVANNAH REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,CHATHAM COUNTY,191 CARL GRIFFIN DR,SAVANNAH,GA,31405,12,No,Yes,17.10792873,428.0284571,46.01911961
102,891,SAVANNAH RIVER CHALLENGE,DEPARTMENT OF JUVENILE JUSTICE,SCREVEN COUNTY,P.O. BOX 1683,SYLVANIA,GA,30467,43,No,No,17.10792873,428.0284571,46.01911961
203,658,SAWNEE ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,1616 CANTON HWY,CUMMING,GA,30040,21,No,No,15.8,310,48
104,781,SAWYER ROAD ELEMENTARY,MARIETTA CITY,COBB COUNTY,840 SAWYER RD,MARIETTA,GA,30062,13,No,Yes,14.4,507,61
212,774,SAXON HEIGHTS,DUBLIN CITY,LAURENS COUNTY,717 SMITH ST,DUBLIN,GA,31021,33,No,Yes,14.5,344,28
198,723,SCHLEY COUNTY ELEMENTARY SCHOOL,SCHLEY COUNTY,SCHLEY COUNTY,P.O. BOX 900,ELLAVILLE,GA,31806,42,No,Yes,16.6,313,84
101,723,SCHLEY MIDDLE HIGH SCHOOL,SCHLEY COUNTY,SCHLEY COUNTY,P. O. BOX 1350,ELLAVILLE,GA,31806,42,No,Yes,17.6,297,97
406,761,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,GA,30315,11,No,Yes,12.7,378,0
306,761,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,GA,30315,11,No,Yes,15,350,0
3566,761,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1752 HOLLYWOOD RD NW,ATLANTA,GA,30318,11,No,Yes,12.1,340,0
3052,789,SCOTT ELEMENTARY SCHOOL,THOMASVILLE CITY,THOMAS COUNTY,100 N HANSELL ST,THOMASVILLE,GA,31792,32,No,Yes,13.4,251,1
191,724,SCREVEN COUNTY ELEMENTARY SCHOOL,SCREVEN COUNTY,SCREVEN COUNTY,1333 FRONTAGE RD E,SYLVANIA,GA,30467,33,No,Yes,15,768,180
4052,724,SCREVEN COUNTY HIGH SCHOOL,SCREVEN COUNTY,SCREVEN COUNTY,110 HALCYONDALE RD,SYLVANIA,GA,30467,33,No,Yes,15.1,387,108
197,724,SCREVEN COUNTY MIDDLE SCHOOL,SCREVEN COUNTY,SCREVEN COUNTY,126 FRIENDSHIP RD,SYLVANIA,GA,30467,41,No,Yes,13.1,342,84
1052,751,SCREVEN ELEMENTARY SCHOOL,WAYNE COUNTY,WAYNE COUNTY,P.O. BOX 159,SCREVEN,GA,31560,42,No,Yes,14.3,151,18
5067,633,SEDALIA PARK ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2230 LOWER ROSWELL RD,MARIETTA,GA,30068,21,Yes,Yes,14.1,445,47
3062,721,SEGO MIDDLE SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3420 JULIA AVE,AUGUSTA,GA,30906,12,No,Yes,15.7,609,0
296,725,SEMINOLE COUNTY ELEMENTARY SCHOOL,SEMINOLE COUNTY,SEMINOLE COUNTY,800 MARIANNA HWY,DONALSONVILLE,GA,39845,32,No,Yes,16.7,740,0
196,725,SEMINOLE COUNTY MIDDLE/HIGH SCHOOL,SEMINOLE COUNTY,SEMINOLE COUNTY,5582 GA HIGHWAY 39,DONALSONVILLE,GA,39845,41,No,Yes,15.3,804,0
191,628,SEQUOYAH HIGH SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,4485 HICKORY RD,CANTON,GA,30115,41,No,No,18.5,280,102
107,631,SEQUOYAH MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,95 VALLEY HILL RD SW,RIVERDALE,GA,30274,21,No,Yes,16.7,863,0
290,644,SEQUOYAH MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3456 AZTEC RD,ATLANTA,GA,30340,21,No,Yes,17.2,1154,38
100,658,SETTLES BRIDGE ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,600 JAMES BURGESS RD,SUWANEE,GA,30024,21,No,No,16.7,56,11
293,644,SHADOW ROCK ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1040 KING WAY DR,LITHONIA,GA,30058,21,No,Yes,16.7,560,31
398,660,SHAKERAG ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,10885 ROGERS CIR,JOHNS CREEK,GA,30097,21,No,No,17.5,33,14
291,633,SHALLOWFORD FALLS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3529 LASSITER RD,MARIETTA,GA,30062,21,No,No,16.5,46,5
104,658,SHARON ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,3595 OLD ATLANTA RD,SUWANEE,GA,30024,21,No,No,19.4,23,4
108,747,SHARON ELEMENTARY SCHOOL,WALTON COUNTY,WALTON COUNTY,2700 WHITE RD,LOGANVILLE,GA,30052,41,No,No,19.1,240,45
100,622,SHARP CREEK ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,115 OLD MUSE RD,CARROLLTON,GA,30116,41,No,Yes,16.1,450,38
278,706,SHAW HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7579 RAIDER WAY,COLUMBUS,GA,31909,12,No,No,15.5,477,134
4060,647,SHERWOOD ACRES ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,2201 DONCASTER DR,ALBANY,GA,31707,13,No,Yes,17.9,804,0
291,667,SHILOH ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,2400 ROSS RD,SNELLVILLE,GA,30039,21,No,Yes,13.7,417,69
185,667,SHILOH HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4210 SHILOH RD,SNELLVILLE,GA,30039,21,No,Yes,18.7,1179,238
283,667,SHILOH MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4285 SHILOH RD,SNELLVILLE,GA,30039,21,No,Yes,17.7,1129,226
106,658,SHILOH POINT ELEMENTARY,FORSYTH COUNTY,FORSYTH COUNTY,8145 MAJORS RD,CUMMING,GA,30041,41,No,No,15.7,151,22
5054,676,SHIRLEY HILLS ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,300 MARY LN,WARNER ROBINS,GA,31088,13,No,Yes,15,319,74
3050,665,SHIVER ELEMENTARY SCHOOL,GRADY COUNTY,GRADY COUNTY,1847 GA HIGHWAY 93 N,PELHAM,GA,31779,42,No,No,15.7,514,0
194,722,SHOAL CREEK ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,1300 MCWILLIAMS RD SW,CONYERS,GA,30094,21,No,Yes,15.8,483,62
511,625,SHUMAN ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,415 GOEBEL AVE,SAVANNAH,GA,31404,12,No,Yes,15,651,22
307,658,SILVER CITY ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6200 DAHLONEGA HWY,CUMMING,GA,30028,41,No,No,17.3,210,31
394,667,SIMONTON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,275 SIMONTON RD,LAWRENCEVILLE,GA,30045,21,No,Yes,14.7,576,86
494,667,SIMPSON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4525 E JONES BRIDGE RD,NORCROSS,GA,30092,21,No,No,13.2,42,6
389,633,SIMPSON MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,3340 TRICKUM RD NE,MARIETTA,GA,30066,21,No,No,16.6,105,19
189,722,SIMS ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,1821 WALKER RD SW,CONYERS,GA,30094,21,No,Yes,16.7,406,40
193,628,SIXES ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,20 RIDGE RD,CANTON,GA,30114,21,No,No,18.3,80,23
103,611,SKYVIEW ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,5700 FULTON MILL RD,LIZELLA,GA,31052,41,No,Yes,17.5,310,33
4066,761,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1320 PRYOR RD SW,ATLANTA,GA,30315,11,No,Yes,14.4,558,0
100,691,SMILEY ELEMENTARY SCHOOL,LONG COUNTY,LONG COUNTY,1530 GA HIGHWAY 57,LUDOWICI,GA,31316,42,No,Yes,16.6,751,156
1567,761,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,370 OLD IVY RD NE,ATLANTA,GA,30342,11,No,No,15.6,228,26
2552,675,SMITH-BARNES ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,147 TYE ST,STOCKBRIDGE,GA,30281,21,No,Yes,14,209,28
294,633,SMITHA MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,2025 POWDER SPRINGS RD SW,MARIETTA,GA,30064,21,No,Yes,13.9,752,82
3067,644,SMOKE RISE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1991 SILVER HILL RD,STONE MOUNTAIN,GA,30087,21,Yes,Yes,15.2,329,33
301,638,SMOKEY ROAD MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,965 SMOKEY RD,NEWNAN,GA,30263,21,No,Yes,14.6,418,75
214,633,SMYRNA ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1099 FLEMING ST SE,SMYRNA,GA,30080,21,No,Yes,14.9,566,44
4067,644,SNAPFINGER ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1365 SNAPFINGER RD,DECATUR,GA,30032,21,No,Yes,16.4,758,0
2058,667,SNELLVILLE MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3155 PATE RD,SNELLVILLE,GA,30078,21,No,Yes,17.4,551,113
195,689,SNELSON-GOLDEN MIDDLE SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,465 COATES RD,HINESVILLE,GA,31313,13,No,Yes,15.6,441,95
113,607,SNODON PREPARATORY SCHOOL,BARROW COUNTY,BARROW COUNTY,54 STAR ST W,BETHLEHEM,GA,30620,31,No,Yes,13.5,105,21
200,786,SOCIAL CIRCLE ELEMENTARY SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,240A W HIGHTOWER TRL,SOCIAL CIRCLE,GA,30025,31,No,Yes,15.2,176,32
300,786,SOCIAL CIRCLE HIGH SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,154 ALCOVA DR,SOCIAL CIRCLE,GA,30025,31,No,No,16.4,212,36
103,786,SOCIAL CIRCLE MIDDLE SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,154 ALCOVA DR,SOCIAL CIRCLE,GA,30025,31,No,No,16.9,195,30
100,786,SOCIAL CIRCLE PRIMARY SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,439 A. P. HENDERSON ROAD,SOCIAL CIRCLE,GA,30025,31,No,Yes,14.8,222,29
110,664,SONORAVILLE ELEMENTARY,GORDON COUNTY,GORDON COUNTY,7320 FAIRMOUNT HWY SE,CALHOUN,GA,30701,41,No,Yes,16.3,278,60
106,664,SONORAVILLE HIGH SCHOOL,GORDON COUNTY,GORDON COUNTY,7340 FAIRMOUNT HWY SE,CALHOUN,GA,30701,41,No,No,15.6,446,97
192,664,SONORAVILLE MIDDLE SCHOOL,GORDON COUNTY,GORDON COUNTY,7300 FAIRMOUNT HWY SE,CALHOUN,GA,30701,41,No,Yes,15.4,151,33
478,633,SOPE CREEK ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3320 PAPER MILL RD SE,MARIETTA,GA,30067,21,No,No,16.3,49,11
208,761,SOUTH ATLANTA LAW AND SOCIAL JUSTICE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,800 HUTCHENS RD SE,ATLANTA,GA,30354,11,No,Yes,10.1,300,0
408,761,SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DES,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,800 HUTCHENS RD SE,ATLANTA,GA,30354,11,No,Yes,13.2,301,0
108,761,SOUTH ATLANTA SCHOOL OF HEALTH AND MEDICAL SCIENCE,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,800 HUTCHENS RD SE,ATLANTA,GA,30354,11,No,Yes,13.5,308,0
190,608,SOUTH CENTRAL MIDDLE SCHOOL,BARTOW COUNTY,BARTOW COUNTY,224 OLD ALABAMA RD SE,EMERSON,GA,30137,41,No,Yes,14.8,424,48
3056,633,SOUTH COBB HIGH SCHOOL,COBB COUNTY,COBB COUNTY,1920 CLAY RD,AUSTELL,GA,30106,21,No,No,18.3,1325,191
5052,636,SOUTH COLUMBIA ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,325 MCCORMICK RD,MARTINEZ,GA,30907,21,No,Yes,15.4,295,51
4067,706,SOUTH COLUMBUS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1964 TORCH HILL RD,COLUMBUS,GA,31903,12,No,Yes,16.7,400,0
191,645,SOUTH DODGE ELEMENTARY SCHOOL,DODGE COUNTY,DODGE COUNTY,1118 MCRAE HWY,EASTMAN,GA,31023,41,No,Yes,18,701,58
193,648,SOUTH DOUGLAS ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,8299 HIGHWAY 166,DOUGLASVILLE,GA,30135,41,No,No,16.6,106,34
186,651,SOUTH EFFINGHAM ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,767 KOLIC HELMEY RD,GUYTON,GA,31312,41,No,No,16.7,164,47
197,651,SOUTH EFFINGHAM HIGH SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1220 NOEL C CONAWAY RD,GUYTON,GA,31312,41,No,No,19.7,296,89
297,651,SOUTH EFFINGHAM MIDDLE SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1200 NOEL C CONAWAY RD,GUYTON,GA,31312,41,No,No,17,257,73
190,658,SOUTH FORSYTH HIGH SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,585 PEACHTREE PKWY,CUMMING,GA,30041,21,No,No,18.3,237,40
598,658,SOUTH FORSYTH MIDDLE SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,4670 WINDERMERE PARKWAY,CUMMING,GA,30041,21,No,No,17.9,40,14
2558,667,SOUTH GWINNETT HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,2288 MAIN ST E,SNELLVILLE,GA,30078,21,No,Yes,18.4,1253,300
296,668,SOUTH HABERSHAM MIDDLE SCHOOL,HABERSHAM COUNTY,HABERSHAM COUNTY,237 OLD ATHENS HWY,CORNELIA,GA,30531,41,No,Yes,12.1,307,42
4556,669,SOUTH HALL MIDDLE SCHOOL,HALL COUNTY,HALL COUNTY,4335 FALCON PKWY,FLOWERY BRANCH,GA,30542,22,No,Yes,15.5,781,81
202,673,SOUTH HART ELEMENTARY SCHOOL,HART COUNTY,HART COUNTY,121 E & M DAIRY RD,HARTWELL,GA,30643,32,No,Yes,15.4,337,71
4050,678,SOUTH JACKSON ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,1630 NEW KINGS BRIDGE RD,ATHENS,GA,30607,41,No,Yes,12.5,295,37
6422,631,SOUTH METRO EDUCATIONAL CENTER (GNETS),CLAYTON COUNTY,CLAYTON COUNTY,5277 ASH STREET,FOREST PARK,GA,30297,21,No,No,17.10792873,428.0284571,46.01911961
198,701,SOUTH MITCHELL COUNTY ELEMENTARY SCHOOL,MITCHELL COUNTY,MITCHELL COUNTY,50 GRIFFIN RD,CAMILLA,GA,31730,41,No,Yes,13.1,582,0
106,710,SOUTH PAULDING HIGH SCHOOL,PAULDING COUNTY,PAULDING COUNTY,1364 WINN RD,DOUGLASVILLE,GA,30134,21,No,No,21.6,545,142
192,710,SOUTH PAULDING MIDDLE SCHOOL,PAULDING COUNTY,PAULDING COUNTY,592 NEBO RD,DALLAS,GA,30157,21,No,No,14.5,206,41
111,707,SOUTH SALEM ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,5335 SALEM RD,COVINGTON,GA,30016,21,No,Yes,16,646,84
300,616,SOUTHEAST BULLOCH MIDDLE SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,9124 BROOKLET DENMARK RD,BROOKLET,GA,30415,42,No,Yes,16.6,278,71
1054,785,SOUTHEAST ELEMENTARY SCHOOL,ROME CITY,FLOYD COUNTY,1400 CRANE ST SW,ROME,GA,30161,13,No,Yes,12.4,396,13
275,755,SOUTHEAST WHITFIELD COUNTY HIGH SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,1954 RIVERBEND RD,DALTON,GA,30721,23,No,No,15.4,850,157
4062,721,SOUTHSIDE ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3310 OLD LOUISVILLE RD,AUGUSTA,GA,30906,12,No,Yes,19,397,0
2050,665,SOUTHSIDE ELEMENTARY SCHOOL,GRADY COUNTY,GRADY COUNTY,491 THIRD STREET. SE,CAIRO,GA,39828,32,No,Yes,15.6,568,0
5060,647,SOUTHSIDE MIDDLE SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,1615 NEWTON RD,ALBANY,GA,31701,13,No,Yes,15.5,600,0
5067,644,SOUTHWEST DEKALB HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2863 KELLEY CHAPEL RD,DECATUR,GA,30034,21,No,Yes,15.4,793,85
300,625,SOUTHWEST ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,6020 OGEECHEE RD,SAVANNAH,GA,31419,21,No,Yes,16.5,449,73
386,611,SOUTHWEST HIGH SCHOOL,BIBB COUNTY,BIBB COUNTY,1730 CANTERBURY RD,MACON,GA,31206,13,No,Yes,15.1,841,30
101,687,SOUTHWEST LAURENS ELEMENTARY,LAURENS COUNTY,LAURENS COUNTY,1799 GA HIGHWAY 117,RENTZ,GA,31075,42,No,Yes,14.6,664,88
299,625,SOUTHWEST MIDDLE SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,6030 OGEECHEE RD,SAVANNAH,GA,31419,21,No,Yes,17.9,602,83
104,660,SPALDING DRIVE ELEMENTARY,FULTON COUNTY,FULTON COUNTY,130 W SPALDING DR NE,ATLANTA,GA,30328,13,No,Yes,13.9,150,6
101,726,SPALDING HIGH SCHOOL,SPALDING COUNTY,SPALDING COUNTY,433 WILSON RD,GRIFFIN,GA,30224,41,No,Yes,17.8,593,97
2068,625,SPENCER ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,100 BOUHAN AVE,SAVANNAH,GA,31404,12,No,Yes,16.4,541,12
378,706,SPENCER HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4340 VICTORY DR,COLUMBUS,GA,31903,12,No,Yes,12.9,783,0
390,721,SPIRIT CREEK MIDDLE SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,115 DOLPHIN WAY,HEPHZIBAH,GA,30815,12,No,Yes,17.3,518,0
192,669,SPOUT SPRINGS ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,6640 SPOUT SPRINGS RD,FLOWERY BRANCH,GA,30542,41,Yes,No,18.6,193,49
373,633,SPRAYBERRY HIGH SCHOOL,COBB COUNTY,COBB COUNTY,2525 SANDY PLAINS RD,MARIETTA,GA,30066,21,No,No,17.5,589,152
296,656,SPRING HILL ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,100 BRADFORD SQ,FAYETTEVILLE,GA,30215,21,No,Yes,13.2,260,61
1052,705,SPRING PLACE ELEMENTARY SCHOOL,MURRAY COUNTY,MURRAY COUNTY,P.O. BOX 769,CHATSWORTH,GA,30705,23,No,Yes,17.1,543,56
1105,611,SPRINGDALE ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,4965 NORTHSIDE DR,MACON,GA,31210,22,No,No,18,227,21
116,761,SPRINGDALE PARK ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,DEKALB COUNTY,1246 PONCE DE LEON AVE NE,ATLANTA,GA,30306,11,No,No,16,91,9
103,651,SPRINGFIELD ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,300 OLD DIXIE HWY S,SPRINGFIELD,GA,31329,32,No,Yes,13.6,342,56
6595,706,ST. ELMO CENTER FOR GIFTED EDUCATION,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2101 18TH AVENUE,COLUMBUS,GA,31901,12,No,No,17.10792873,428.0284571,46.01911961
4050,624,ST. GEORGE ELEMENTARY SCHOOL,CHARLTON COUNTY,CHARLTON COUNTY,13215 FLORIDA AVE,ST. GEORGE,GA,31646,42,No,Yes,13.5,113,15
3068,706,ST. MARYS VIDEO AND COMMUNICATION TECHNOLOGY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4408 SAINT MARYS RD,COLUMBUS,GA,31907,12,No,Yes,16.9,474,0
1056,663,ST. SIMONS ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,805 OCEAN BLVD,SAINT SIMONS ISLAND,GA,31522,31,No,Yes,16.4,288,21
595,729,STALEY MIDDLE SCHOOL,SUMTER COUNTY,SUMTER COUNTY,915 N LEE ST,AMERICUS,GA,31719,32,No,Yes,14.5,459,26
108,636,STALLINGS ISLAND MIDDLE SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,3830 BLACKSTONE CAMP RD,MARTINEZ,GA,30907,21,No,No,17.5,74,29
108,618,STARK ELEMENTARY SCHOOL,BUTTS COUNTY,BUTTS COUNTY,209 STARK RD,JACKSON,GA,30233,41,No,Yes,17.3,531,0
1110,667,STARLING ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1725 GRAYSON HWY,GRAYSON,GA,30017,21,No,No,16.7,319,82
198,656,STARRS MILL HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,193 PANTHER PATH,FAYETTEVILLE,GA,30215,41,No,No,16.9,123,31
6101,608,STARS PRESCHOOL CENTER,BARTOW COUNTY,BARTOW COUNTY,1653 CASSVILLE RD NW,CARTERSVILLE,GA,30121,41,No,No,17.10792873,428.0284571,46.01911961
297,660,STATE BRIDGE CROSSING ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5530 STATE BRIDGE RD,ALPHARETTA,GA,30022,21,No,No,17.2,84,41
2054,616,STATESBORO HIGH SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,10 LESTER RD,STATESBORO,GA,30458,33,No,No,20.9,802,91
5050,607,STATHAM ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,1970 BROAD ST,STATHAM,GA,30666,31,No,Yes,14.8,464,105
5050,727,STEPHENS COUNTY HIGH SCHOOL,STEPHENS COUNTY,STEPHENS COUNTY,638 WHITE PINE RD,TOCCOA,GA,30577,41,No,No,14.3,519,73
104,727,STEPHENS COUNTY MIDDLE SCHOOL,STEPHENS COUNTY,STEPHENS COUNTY,1315 ROSE LN,TOCCOA,GA,30577,41,No,No,14.1,708,0
497,644,STEPHENSON HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,701 STEPHENSON RD,STONE MOUNTAIN,GA,30087,21,No,Yes,18.2,910,127
397,644,STEPHENSON MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,922 STEPHENSON RD,STONE MOUNTAIN,GA,30087,21,No,Yes,16.9,675,73
106,663,STERLING ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,200 MCKENZIE LN,BRUNSWICK,GA,31523,41,No,Yes,16.4,510,47
192,636,STEVENS CREEK ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,3780 EVANS TO LOCKS RD,MARTINEZ,GA,30907,21,No,No,17.8,117,27
192,728,STEWART COUNTY ELEMENTARY SCHOOL,STEWART COUNTY,STEWART COUNTY,P.O. BOX 37,LUMPKIN,GA,31815,42,No,Yes,16.4,256,19
201,728,STEWART COUNTY HIGH SCHOOL,STEWART COUNTY,STEWART COUNTY,P. O. BOX 706,LUMPKIN,GA,31815,42,No,Yes,9.2,104,11
101,728,STEWART COUNTY MIDDLE SCHOOL,STEWART COUNTY,STEWART COUNTY,P. O. BOX 706,LUMPKIN,GA,31815,42,No,Yes,14.8,92,9
5050,648,STEWART MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,8138 MALONE ST,DOUGLASVILLE,GA,30134,21,No,Yes,16.6,441,49
180,633,STILL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,870 CASTEEL RD,POWDER SPRINGS,GA,30127,21,No,No,12.8,161,37
3054,616,STILSON ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,15569 GA HIGHWAY 119,BROOKLET,GA,30415,42,No,Yes,14.9,192,37
3052,675,STOCKBRIDGE ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,4617 N HENRY BLVD,STOCKBRIDGE,GA,30281,21,No,Yes,14.6,431,71
295,675,STOCKBRIDGE HIGH SCHOOL,HENRY COUNTY,HENRY COUNTY,1151 OLD CONYERS RD,STOCKBRIDGE,GA,30281,21,No,No,18.1,770,159
5052,675,STOCKBRIDGE MIDDLE SCHOOL,HENRY COUNTY,HENRY COUNTY,533 OLD CONYERS RD,STOCKBRIDGE,GA,30281,21,No,No,18.4,428,74
5052,746,STONE CREEK ELEMENTARY SCHOOL,WALKER COUNTY,WALKER COUNTY,1600 HAPPY VALLEY RD,ROSSVILLE,GA,30741,41,No,Yes,16.4,342,44
575,644,STONE MILL ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4900 SHEILA LN,STONE MOUNTAIN,GA,30083,21,No,Yes,15,545,24
2068,644,STONE MOUNTAIN ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,6720 JAMES B RIVERS DR,STONE MOUNTAIN,GA,30083,21,No,Yes,17.4,557,11
276,644,STONE MOUNTAIN HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4555 CENTRAL DR,STONE MOUNTAIN,GA,30083,21,No,Yes,16.6,897,90
