NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Locale Code*,Locale*,Charter,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
1.30E+11,405,1300420,611,PK,5,ROSA TAYLOR ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,2976 CRESTLINE DR,MACON,GA,31204,,13,City: Small,No,Yes,Yes,567,39,14.5,413,35
1.30E+11,309,1302550,667,PK,5,ROSEBUD ELEMENTARY SCHOOL,GWINNETT COUNTY,WALTON COUNTY,4151 ROSEBUD RD,LOGANVILLE,GA,30052,,41,Rural: Fringe,No,Yes,Yes,1044,62.5,16.7,588,148
1.30E+11,5050,1300001,741,PK,5,ROSEMONT ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,4679 HAMILTON RD,LAGRANGE,GA,30241,9044,42,Rural: Distant,No,Yes,Yes,603,36,16.8,260,53
1.31E+11,194,1305370,746,PK,5,ROSSVILLE ELEMENTARY SCHOOL,WALKER COUNTY,WALKER COUNTY,1250 WILSON RD,ROSSVILLE,GA,30741,1736,21,Suburb: Large,No,Yes,Yes,544,37.3,14.6,452,34
1.31E+11,206,1305370,746,6,8,ROSSVILLE MIDDLE SCHOOL,WALKER COUNTY,WALKER COUNTY,316 BULLDOG TRAIL,ROSSVILLE,GA,30741,,31,Town: Fringe,No,Yes,Yes,593,46.7,12.7,471,52
1.30E+11,191,1302280,660,9,12,ROSWELL HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,11595 KING RD,ROSWELL,GA,30075,2207,13,City: Small,No,No,NA,2218,134.6,16.5,485,45
1.30E+11,1067,1302280,660,PK,5,ROSWELL NORTH ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,10525 WOODSTOCK RD,ROSWELL,GA,30075,2939,13,City: Small,No,No,NA,1050,67.9,15.5,228,30
1.30E+11,2067,1303870,706,6,8,ROTHSCHILD LEADERSHIP ACADEMY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1136 HUNT AVE,COLUMBUS,GA,31907,3917,12,City: Midsize,No,Yes,Yes,643,42.1,15.3,633,0
1.30E+11,4065,1301740,644,PK,5,ROWLAND ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1317 S INDIAN CREEK DR,STONE MOUNTAIN,GA,30083,5220,21,Suburb: Large,No,Yes,Yes,552,38.3,14.4,504,14
1.30E+11,1052,1302250,659,PK,5,ROYSTON ELEMENTARY SCHOOL,FRANKLIN COUNTY,FRANKLIN COUNTY,660 COLLEGE ST,ROYSTON,GA,30662,2615,32,Town: Distant,No,Yes,Yes,549,33.7,16.3,330,41
1.30E+11,187,1301110,628,7,8,RUSK MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,4695 HICKORY RD,CANTON,GA,30115,,41,Rural: Fringe,No,No,NA,867,50.2,17.3,201,44
1.31E+11,396,1305430,748,KG,5,RUSKIN ELEMENTARY SCHOOL,WARE COUNTY,WARE COUNTY,3550 VALDOSTA HWY,WAYCROSS,GA,31503,7823,41,Rural: Fringe,No,Yes,Yes,445,33.2,13.4,372,16
1.30E+11,3067,1301290,633,PK,5,RUSSELL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3920 S HURT RD SW,SMYRNA,GA,30082,,21,Suburb: Large,No,Yes,Yes,706,57.5,12.3,483,61
1.30E+11,4054,1302880,676,PK,5,RUSSELL ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,101 PATRIOT WAY,WARNER ROBINS,GA,31088,5652,13,City: Small,No,Yes,Yes,737,50.3,14.7,716,0
1.30E+11,289,1300290,607,6,8,RUSSELL MIDDLE SCHOOL,BARROW COUNTY,BARROW COUNTY,84 W MIDLAND AVE,WINDER,GA,30680,2500,31,Town: Fringe,No,Yes,Yes,761,49,15.5,376,92
1.30E+11,1054,1301500,638,PK,5,RUTH HILL ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,57 SUNSET LN,NEWNAN,GA,30263,,21,Suburb: Large,No,Yes,Yes,456,32,14.3,317,34
1.30E+11,204,1300420,611,9,12,RUTLAND HIGH SCHOOL,BIBB COUNTY,BIBB COUNTY,6250 SKIPPER RD,MACON,GA,31216,,22,Suburb: Midsize,No,Yes,Yes,1042,55.7,18.7,613,75
1.30E+11,305,1300420,611,6,8,RUTLAND MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,6260 SKIPPER RD,MACON,GA,31216,,22,Suburb: Midsize,No,Yes,Yes,942,59.2,15.9,638,43
1.30E+11,6415,1300010,858,NA,NA,RUTLAND PSYCHOEDUCATIONAL PROGRAM,NORTHEAST GEORGIA RESA,CLARKE COUNTY,OGLETHORPE AVENUE,ATHENS,GA,30606,,12,City: Midsize,No,NA,NA,NA,15.2,NA,NA,NA
1.30E+11,196,1300660,617,PK,5,S G A ELEMENTARY SCHOOL,BURKE COUNTY,BURKE COUNTY,1265 CHARLES PERRY AVE,SARDIS,GA,30456,2829,43,Rural: Remote,No,Yes,Yes,365,27,13.5,362,0
1.30E+11,273,1302280,660,PK,5,S. L. LEWIS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,6201 CONNELL RD,COLLEGE PARK,GA,30349,4425,21,Suburb: Large,No,Yes,Yes,543,38.8,14,483,22
1.31E+11,309,1305310,792,PK,5,S.L. MASON ELEMENTARY SCHOOL,VALDOSTA CITY,LOWNDES COUNTY,813 W GORDON ST,VALDOSTA,GA,31601,,13,City: Small,No,Yes,Yes,860,56.2,15.3,836,0
1.31E+11,114,1305370,746,PK,8,SADDLE RIDGE ELEMENTARY AND MIDDLE SCHOOL,WALKER COUNTY,WALKER COUNTY,9858 N HIGHWAY 27,ROCK SPRING,GA,30739,,41,Rural: Fringe,No,No,NA,478,31,15.4,254,68
1.30E+11,5065,1301740,644,PK,5,SAGAMORE HILLS ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1865 ALDERBROOK RD NE,ATLANTA,GA,30345,4105,21,Suburb: Large,No,No,NA,437,35.8,12.2,180,8
1.30E+11,110,1300780,620,PK,5,SAINT MARYS ELEMENTARY SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,600 OSBORNE ST,SAINT MARYS,GA,31558,8404,32,Town: Distant,No,Yes,Yes,613,39.5,15.5,325,39
1.30E+11,105,1300780,620,6,8,SAINT MARYS MIDDLE SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,205 MARTHA DR,SAINT MARYS,GA,31558,,32,Town: Distant,No,Yes,Yes,960,61,15.7,360,109
1.30E+11,192,1304410,722,9,12,SALEM HIGH SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,3551 UNDERWOOD RD SE,CONYERS,GA,30013,,21,Suburb: Large,No,No,NA,1414,69.4,20.4,804,113
1.30E+11,291,1301740,644,6,8,SALEM MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5333 SALEM RD,LITHONIA,GA,30038,2865,21,Suburb: Large,No,Yes,Yes,1146,66,17.4,903,60
1.31E+11,101,1305310,792,KG,5,SALLAS MAHONE ELEMENTARY,VALDOSTA CITY,LOWNDES COUNTY,3686 LAKE LAURIE DR,VALDOSTA,GA,31605,,41,Rural: Fringe,No,Yes,Yes,1133,67.2,16.9,1102,0
1.30E+11,5054,1300630,616,PK,5,SALLIE ZETTEROWER ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,1724 CAWANA RD,STATESBORO,GA,30461,1037,41,Rural: Fringe,No,Yes,Yes,510,32.3,15.8,260,35
1.31E+11,5050,1305340,793,2,5,SALLY DAILEY MEADOWS ELEMENTARY SCHOOL,VIDALIA CITY,TOOMBS COUNTY,205 WATERS DR,VIDALIA,GA,30474,4411,33,Town: Remote,No,Yes,Yes,765,49.9,15.3,515,32
1.30E+11,197,1304020,710,KG,5,SAM D. PANTER ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,190 PANTER SCHOOL RD,HIRAM,GA,30141,3030,41,Rural: Fringe,No,Yes,Yes,601,41,14.7,289,44
1.30E+11,108,1304020,710,6,8,SAMMY MCCLURE SR. MIDDLE SCHOOL,PAULDING COUNTY,PAULDING COUNTY,315 BOB GROGAN DR,DALLAS,GA,30132,,41,Rural: Fringe,No,No,NA,1116,59,18.9,144,57
1.30E+11,205,1303720,702,PK,5,SAMUEL E. HUBBARD ELEMENTARY SCHOOL,MONROE COUNTY,MONROE COUNTY,558 GA HIGHWAY 83 S,FORSYTH,GA,31029,,32,Town: Distant,No,Yes,Yes,598,45.5,13.1,415,56
1.30E+11,5052,1300840,622,PK,5,SAND HILL ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,45 SANDHILL SCHOOL RD,CARROLLTON,GA,30116,9736,31,Town: Fringe,No,Yes,Yes,728,43.3,16.8,429,50
1.30E+11,196,1301980,651,PK,5,SAND HILL ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,199 STAGECOACH AVE,GUYTON,GA,31312,5332,41,Rural: Fringe,No,Yes,Yes,618,44.3,14,285,49
1.30E+11,398,1301290,633,PK,5,SANDERS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1550 ANDERSON MILL RD,AUSTELL,GA,30106,,21,Suburb: Large,No,Yes,Yes,818,61.5,13.3,645,62
1.30E+11,2898,1300026,891,7,11,SANDERSVILLE REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,WASHINGTON COUNTY,423 INDUSTRIAL DR,SANDERSVILLE,GA,31082,7007,33,Town: Remote,No,Yes,No,12,n/a,NA,n/a,n/a
1.30E+11,505,1302280,660,6,8,SANDTOWN MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,5400 CAMPBELLTON RD SW,ATLANTA,GA,30331,,21,Suburb: Large,No,Yes,Yes,1168,82.3,14.2,632,99
1.30E+11,192,1302130,656,9,12,SANDY CREEK HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,360 JENKINS RD,TYRONE,GA,30290,9780,41,Rural: Fringe,No,No,NA,1207,78.5,15.4,331,52
1.30E+11,603,1302280,660,6,8,SANDY SPRINGS MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,8750 COLONEL DR,ATLANTA,GA,30350,2505,13,City: Small,No,Yes,Yes,880,69,12.8,506,87
1.30E+11,103,1302130,656,PK,5,SARA HARP MINTER ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,1650 HIGHWAY 85 S,FAYETTEVILLE,GA,30215,,41,Rural: Fringe,No,No,NA,738,46.5,15.9,93,19
1.30E+11,210,1304020,710,PK,5,SARA M. RAGSDALE ELEMENTARY,PAULDING COUNTY,PAULDING COUNTY,528 HOLLY SPRINGS RD,ROCKMART,GA,30153,,31,Town: Fringe,No,Yes,Yes,649,41,15.8,310,66
1.30E+11,395,1304620,729,PK,4,SARAH COBB ELEMENTARY SCHOOL,SUMTER COUNTY,SUMTER COUNTY,1901 VALLEY DR,AMERICUS,GA,31709,4733,41,Rural: Fringe,No,Yes,Yes,746,48.3,15.4,625,44
1.30E+11,4056,1302610,669,PK,5,SARDIS ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,2805 SARDIS RD,GAINESVILLE,GA,30506,,22,Suburb: Midsize,No,No,NA,639,39,16.4,343,62
1.30E+11,182,1301350,634,PK,5,SATILLA ELEMENTARY SCHOOL,COFFEE COUNTY,COFFEE COUNTY,5325 OLD AXSON RD,DOUGLAS,GA,31535,9803,41,Rural: Fringe,No,Yes,Yes,671,40,16.8,538,49
1.30E+11,198,1302400,663,PK,5,SATILLA MARSH ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,360 S PORT PKWY,BRUNSWICK,GA,31523,,23,Suburb: Small,No,Yes,Yes,804,44.4,18.1,299,76
1.30E+11,499,1301020,625,9,12,SAVANNAH ARTS ACADEMY,CHATHAM COUNTY,CHATHAM COUNTY,500 WASHINGTON AVE,SAVANNAH,GA,31405,,12,City: Midsize,No,No,NA,787,52.8,14.9,66,19
1.30E+11,128,1301020,625,KG,6,SAVANNAH CLASSICAL ACADEMY CHARTER SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,705 E ANDERSON ST,SAVANNAH,GA,31401,,12,City: Midsize,Yes,Yes,No,312,20.3,15.4,185,23
1.30E+11,2998,1300026,891,7,10,SAVANNAH REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,CHATHAM COUNTY,191 CARL GRIFFIN DR,SAVANNAH,GA,31405,1362,12,City: Midsize,No,Yes,No,14,n/a,NA,n/a,n/a
1.30E+11,102,1300026,891,NA,NA,SAVANNAH RIVER CHALLENGE,DEPARTMENT OF JUVENILE JUSTICE,SCREVEN COUNTY,P.O. BOX 1683,SYLVANIA,GA,30467,,43,Rural: Remote,No,NA,NA,NA,n/a,NA,NA,NA
1.30E+11,203,1302220,658,PK,5,SAWNEE ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,1616 CANTON HWY,CUMMING,GA,30040,,21,Suburb: Large,No,No,NA,1234,78,15.8,310,48
1.30E+11,104,1303510,781,PK,5,SAWYER ROAD ELEMENTARY,MARIETTA CITY,COBB COUNTY,840 SAWYER RD,MARIETTA,GA,30062,,13,City: Small,No,Yes,Yes,777,54,14.4,507,61
1.30E+11,212,1301870,774,PK,5,SAXON HEIGHTS,DUBLIN CITY,LAURENS COUNTY,717 SMITH ST,DUBLIN,GA,31021,,33,Town: Remote,No,Yes,Yes,407,28,14.5,344,28
1.30E+11,198,1304470,723,PK,5,SCHLEY COUNTY ELEMENTARY SCHOOL,SCHLEY COUNTY,SCHLEY COUNTY,P.O. BOX 900,ELLAVILLE,GA,31806,,42,Rural: Distant,No,Yes,No,664,39.9,16.6,313,84
1.30E+11,101,1304470,723,6,12,SCHLEY MIDDLE HIGH SCHOOL,SCHLEY COUNTY,SCHLEY COUNTY,P. O. BOX 1350,ELLAVILLE,GA,31806,,42,Rural: Distant,No,Yes,No,713,40.4,17.6,297,97
1.30E+11,406,1300120,761,9,12,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,GA,30315,,11,City: Large,No,Yes,Yes,381,30,12.7,378,0
1.30E+11,306,1300120,761,9,12,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,GA,30315,,11,City: Large,No,Yes,Yes,353,23.5,15,350,0
1.30E+11,3566,1300120,761,PK,5,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1752 HOLLYWOOD RD NW,ATLANTA,GA,30318,3410,11,City: Large,No,Yes,Yes,343,28.4,12.1,340,0
1.30E+11,3052,1304950,789,PK,5,SCOTT ELEMENTARY SCHOOL,THOMASVILLE CITY,THOMAS COUNTY,100 N HANSELL ST,THOMASVILLE,GA,31792,4669,32,Town: Distant,No,Yes,Yes,377,28.1,13.4,251,1
1.30E+11,191,1304500,724,PK,5,SCREVEN COUNTY ELEMENTARY SCHOOL,SCREVEN COUNTY,SCREVEN COUNTY,1333 FRONTAGE RD E,SYLVANIA,GA,30467,6407,33,Town: Remote,No,Yes,Yes,1178,78.6,15,768,180
1.30E+11,4052,1304500,724,9,12,SCREVEN COUNTY HIGH SCHOOL,SCREVEN COUNTY,SCREVEN COUNTY,110 HALCYONDALE RD,SYLVANIA,GA,30467,1688,33,Town: Remote,No,Yes,Yes,657,43.5,15.1,387,108
1.30E+11,197,1304500,724,6,8,SCREVEN COUNTY MIDDLE SCHOOL,SCREVEN COUNTY,SCREVEN COUNTY,126 FRIENDSHIP RD,SYLVANIA,GA,30467,,41,Rural: Fringe,No,Yes,Yes,529,40.3,13.1,342,84
1.31E+11,1052,1305550,751,PK,5,SCREVEN ELEMENTARY SCHOOL,WAYNE COUNTY,WAYNE COUNTY,P.O. BOX 159,SCREVEN,GA,31560,,42,Rural: Distant,No,Yes,Yes,243,17,14.3,151,18
1.30E+11,5067,1301290,633,PK,5,SEDALIA PARK ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2230 LOWER ROSWELL RD,MARIETTA,GA,30068,3359,21,Suburb: Large,Yes,Yes,Yes,836,59.5,14.1,445,47
1.30E+11,3062,1304380,721,6,8,SEGO MIDDLE SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3420 JULIA AVE,AUGUSTA,GA,30906,4812,12,City: Midsize,No,Yes,Yes,629,40,15.7,609,0
1.30E+11,296,1304530,725,PK,5,SEMINOLE COUNTY ELEMENTARY SCHOOL,SEMINOLE COUNTY,SEMINOLE COUNTY,800 MARIANNA HWY,DONALSONVILLE,GA,39845,,32,Town: Distant,No,Yes,Yes,802,48.1,16.7,740,0
1.30E+11,196,1304530,725,6,12,SEMINOLE COUNTY MIDDLE/HIGH SCHOOL,SEMINOLE COUNTY,SEMINOLE COUNTY,5582 GA HIGHWAY 39,DONALSONVILLE,GA,39845,,41,Rural: Fringe,No,Yes,Yes,872,57.1,15.3,804,0
1.30E+11,191,1301110,628,9,12,SEQUOYAH HIGH SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,4485 HICKORY RD,CANTON,GA,30115,,41,Rural: Fringe,No,No,NA,1644,88.8,18.5,280,102
1.30E+11,107,1301230,631,6,8,SEQUOYAH MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,95 VALLEY HILL RD SW,RIVERDALE,GA,30274,,21,Suburb: Large,No,Yes,Yes,866,52,16.7,863,0
1.30E+11,290,1301740,644,6,8,SEQUOYAH MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3456 AZTEC RD,ATLANTA,GA,30340,2702,21,Suburb: Large,No,Yes,Yes,1238,72,17.2,1154,38
1.30E+11,100,1302220,658,PK,5,SETTLES BRIDGE ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,600 JAMES BURGESS RD,SUWANEE,GA,30024,,21,Suburb: Large,No,No,NA,1016,61,16.7,56,11
1.30E+11,293,1301740,644,PK,5,SHADOW ROCK ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1040 KING WAY DR,LITHONIA,GA,30058,6114,21,Suburb: Large,No,Yes,Yes,645,38.7,16.7,560,31
1.30E+11,398,1302280,660,PK,5,SHAKERAG ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,10885 ROGERS CIR,JOHNS CREEK,GA,30097,,21,Suburb: Large,No,No,NA,834,47.6,17.5,33,14
1.30E+11,291,1301290,633,PK,5,SHALLOWFORD FALLS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3529 LASSITER RD,MARIETTA,GA,30062,4115,21,Suburb: Large,No,No,NA,660,40.1,16.5,46,5
1.30E+11,104,1302220,658,PK,5,SHARON ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,3595 OLD ATLANTA RD,SUWANEE,GA,30024,,21,Suburb: Large,No,No,NA,902,46.5,19.4,23,4
1.31E+11,108,1305390,747,PK,5,SHARON ELEMENTARY SCHOOL,WALTON COUNTY,WALTON COUNTY,2700 WHITE RD,LOGANVILLE,GA,30052,,41,Rural: Fringe,No,No,NA,789,41.3,19.1,240,45
1.30E+11,100,1300840,622,PK,5,SHARP CREEK ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,115 OLD MUSE RD,CARROLLTON,GA,30116,,41,Rural: Fringe,No,Yes,Yes,611,38,16.1,450,38
1.30E+11,278,1303870,706,9,12,SHAW HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7579 RAIDER WAY,COLUMBUS,GA,31909,1807,12,City: Midsize,No,No,NA,1207,78.1,15.5,477,134
1.30E+11,4060,1301830,647,PK,5,SHERWOOD ACRES ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,2201 DONCASTER DR,ALBANY,GA,31707,2404,13,City: Small,No,Yes,No,807,45,17.9,804,0
1.30E+11,291,1302550,667,PK,5,SHILOH ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,2400 ROSS RD,SNELLVILLE,GA,30039,,21,Suburb: Large,No,Yes,Yes,692,50.6,13.7,417,69
1.30E+11,185,1302550,667,9,12,SHILOH HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4210 SHILOH RD,SNELLVILLE,GA,30039,,21,Suburb: Large,No,Yes,Yes,2177,116.2,18.7,1179,238
1.30E+11,283,1302550,667,6,8,SHILOH MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4285 SHILOH RD,SNELLVILLE,GA,30039,,21,Suburb: Large,No,Yes,Yes,1864,105.3,17.7,1129,226
1.30E+11,106,1302220,658,PK,5,SHILOH POINT ELEMENTARY,FORSYTH COUNTY,FORSYTH COUNTY,8145 MAJORS RD,CUMMING,GA,30041,,41,Rural: Fringe,No,No,NA,1256,79.9,15.7,151,22
1.30E+11,5054,1302880,676,PK,5,SHIRLEY HILLS ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,300 MARY LN,WARNER ROBINS,GA,31088,5308,13,City: Small,No,Yes,Yes,592,39.5,15,319,74
1.30E+11,3050,1302460,665,PK,8,SHIVER ELEMENTARY SCHOOL,GRADY COUNTY,GRADY COUNTY,1847 GA HIGHWAY 93 N,PELHAM,GA,31779,,42,Rural: Distant,No,No,NA,600,38.1,15.7,514,0
1.30E+11,194,1304410,722,PK,5,SHOAL CREEK ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,1300 MCWILLIAMS RD SW,CONYERS,GA,30094,,21,Suburb: Large,No,Yes,Yes,719,45.5,15.8,483,62
1.30E+11,511,1301020,625,PK,5,SHUMAN ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,415 GOEBEL AVE,SAVANNAH,GA,31404,,12,City: Midsize,No,Yes,Yes,705,47,15,651,22
1.30E+11,307,1302220,658,PK,5,SILVER CITY ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6200 DAHLONEGA HWY,CUMMING,GA,30028,,41,Rural: Fringe,No,No,NA,1013,58.5,17.3,210,31
1.30E+11,394,1302550,667,PK,5,SIMONTON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,275 SIMONTON RD,LAWRENCEVILLE,GA,30045,,21,Suburb: Large,No,Yes,Yes,850,58,14.7,576,86
1.30E+11,494,1302550,667,PK,5,SIMPSON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4525 E JONES BRIDGE RD,NORCROSS,GA,30092,1203,21,Suburb: Large,No,No,NA,763,57.6,13.2,42,6
1.30E+11,389,1301290,633,6,8,SIMPSON MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,3340 TRICKUM RD NE,MARIETTA,GA,30066,4663,21,Suburb: Large,No,No,NA,898,54,16.6,105,19
1.30E+11,189,1304410,722,PK,5,SIMS ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,1821 WALKER RD SW,CONYERS,GA,30094,,21,Suburb: Large,No,Yes,Yes,583,35,16.7,406,40
1.30E+11,193,1301110,628,PK,5,SIXES ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,20 RIDGE RD,CANTON,GA,30114,7894,21,Suburb: Large,No,No,NA,789,43.2,18.3,80,23
1.30E+11,103,1300420,611,PK,5,SKYVIEW ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,5700 FULTON MILL RD,LIZELLA,GA,31052,,41,Rural: Fringe,No,Yes,Yes,542,31,17.5,310,33
1.30E+11,4066,1300120,761,PK,5,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1320 PRYOR RD SW,ATLANTA,GA,30315,2214,11,City: Large,No,Yes,Yes,561,39,14.4,558,0
1.30E+11,100,1303360,691,PK,3,SMILEY ELEMENTARY SCHOOL,LONG COUNTY,LONG COUNTY,1530 GA HIGHWAY 57,LUDOWICI,GA,31316,,42,Rural: Distant,No,Yes,Yes,1226,74,16.6,751,156
1.30E+11,1567,1300120,761,PK,5,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,370 OLD IVY RD NE,ATLANTA,GA,30342,4546,11,City: Large,No,No,NA,1261,81,15.6,228,26
1.30E+11,2552,1302820,675,4,5,SMITH-BARNES ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,147 TYE ST,STOCKBRIDGE,GA,30281,3507,21,Suburb: Large,No,Yes,Yes,294,21,14,209,28
1.30E+11,294,1301290,633,6,8,SMITHA MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,2025 POWDER SPRINGS RD SW,MARIETTA,GA,30064,4325,21,Suburb: Large,No,Yes,Yes,979,70.5,13.9,752,82
1.30E+11,3067,1301740,644,PK,5,SMOKE RISE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1991 SILVER HILL RD,STONE MOUNTAIN,GA,30087,1699,21,Suburb: Large,Yes,Yes,Yes,504,33.2,15.2,329,33
1.30E+11,301,1301500,638,6,8,SMOKEY ROAD MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,965 SMOKEY RD,NEWNAN,GA,30263,,21,Suburb: Large,No,Yes,Yes,747,51,14.6,418,75
1.30E+11,214,1301290,633,PK,5,SMYRNA ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1099 FLEMING ST SE,SMYRNA,GA,30080,,21,Suburb: Large,No,Yes,Yes,827,55.5,14.9,566,44
1.30E+11,4067,1301740,644,PK,5,SNAPFINGER ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1365 SNAPFINGER RD,DECATUR,GA,30032,4702,21,Suburb: Large,No,Yes,Yes,770,47,16.4,758,0
1.30E+11,2058,1302550,667,6,8,SNELLVILLE MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3155 PATE RD,SNELLVILLE,GA,30078,5034,21,Suburb: Large,No,Yes,Yes,925,53.3,17.4,551,113
1.30E+11,195,1303300,689,6,8,SNELSON-GOLDEN MIDDLE SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,465 COATES RD,HINESVILLE,GA,31313,,13,City: Small,No,Yes,Yes,703,45,15.6,441,95
1.30E+11,113,1300290,607,9,12,SNODON PREPARATORY SCHOOL,BARROW COUNTY,BARROW COUNTY,54 STAR ST W,BETHLEHEM,GA,30620,,31,Town: Fringe,No,Yes,No,176,13,13.5,105,21
1.30E+11,200,1304540,786,3,5,SOCIAL CIRCLE ELEMENTARY SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,240A W HIGHTOWER TRL,SOCIAL CIRCLE,GA,30025,488,31,Town: Fringe,No,Yes,Yes,372,24.5,15.2,176,32
1.30E+11,300,1304540,786,9,12,SOCIAL CIRCLE HIGH SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,154 ALCOVA DR,SOCIAL CIRCLE,GA,30025,1169,31,Town: Fringe,No,No,NA,507,30.9,16.4,212,36
1.30E+11,103,1304540,786,6,8,SOCIAL CIRCLE MIDDLE SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,154 ALCOVA DR,SOCIAL CIRCLE,GA,30025,,31,Town: Fringe,No,No,NA,409,24.2,16.9,195,30
